User ID,Username,Account Status,Followers Count,Post ID,Content Before Defacement,Content After Defacement,Post Timestamp,Defacement Method,Type of Attack,IP Address,Location,Device Information,Time of Defacement,Time of Detection,Time of Recovery,Action Taken,Restoration Status
af4435a0-dff9-4268-97e0-2d55064a8bd0,josephandrade,Compromised,604024,4e852144-4a4e-47bc-9af3-11720de49b94,See body like officer sure carry site.,Mention majority church voice good.,8/7/2024 8:24,Social Engineering,XSS,2.74.102.146,Russelltown,Mobile,5/12/2024 19:24,2/2/2024 19:53,3/29/2024 18:38,Account Suspended,Restored
72cd254f-dc61-4dd6-ad28-01cf29c9629d,coxstephanie,Suspended,930513,1d31ac65-5de4-47a7-aa9e-1a8a4f59658e,Film prove miss yeah agreement say through.,Time animal rest entire minute various.,2/26/2024 17:54,Social Engineering,Image Defacement,205.106.176.50,Port Jamesstad,Desktop,1/14/2024 11:39,2/27/2024 4:00,8/28/2024 11:33,Password Reset,Not Restored
3427aa68-5f24-4959-abb3-62f67d4359dd,dawnwalker,Suspended,865086,ea9c457b-9d0a-4981-bad3-ed3d91bd64c6,Recent improve go late deal way economic.,Drop reduce recently structure financial.,9/22/2024 15:15,Cross-site Scripting,Image Defacement,88.217.243.238,Lake Trevor,Mobile,4/4/2024 8:26,3/27/2024 19:23,2/29/2024 19:09,Account Suspended,Not Restored
7ed06017-f8da-498f-899f-f7e7bf7057c2,owalker,Suspended,7151,f33424d8-ba9c-4ad7-9fcb-bebad2442bd9,Be bring maybe senior suffer rather support.,Author fast size official bed inside value leg.,10/2/2024 7:20,Cross-site Scripting,XSS,176.191.74.184,North Charlestown,Mobile,9/19/2024 23:35,8/25/2024 9:24,3/6/2024 3:48,Content Removed,Restored
27d7a100-f086-48ca-b656-ca1bc5892d8b,wmoore,Compromised,596905,913f1d73-e2c9-4127-b2ce-0f18aa023d15,Environment voice program claim garden get.,Challenge the part staff meeting cell.,2/6/2024 17:44,Phishing,Image Defacement,191.221.115.104,Mitchellchester,Tablet,4/9/2024 9:14,10/5/2024 12:32,10/15/2024 19:16,Content Removed,Not Restored
373dca02-9f7d-4e9b-b8be-1da17b6516c2,joeanderson,Compromised,291735,a7c92fbc-456d-4ae9-a868-6a794cc17079,Glass should article represent factor clearly wide.,Message plant step newspaper tax style.,7/29/2024 4:38,Malware Injection,Impersonation,136.103.174.59,South Nathanfurt,Mobile,1/6/2024 13:52,4/25/2024 0:02,5/2/2024 6:51,Password Reset,Not Restored
6a5b4d44-6b88-4238-ba35-72f23d18e0e0,xthompson,Compromised,313541,33844f41-d171-43c2-a89e-bff7515a3d32,Green long left interesting middle bar space want.,Effect outside far.,3/3/2024 4:34,Malware Injection,Image Defacement,193.228.200.25,Lake Ricardoborough,Tablet,1/16/2024 13:45,9/7/2024 14:42,3/28/2024 22:50,Content Removed,Not Restored
799ebaf6-8a4f-4e7e-ae87-dc4067ab4799,holtkristen,Suspended,867602,dba27158-591f-4766-b7ff-6585464487a5,Sing figure deal simply resource.,Heavy better leg tree enough level interview.,8/9/2024 6:55,Phishing,Script Injection,88.7.37.90,Port Ericborough,Tablet,9/19/2024 10:26,2/24/2024 0:43,8/29/2024 8:04,Content Removed,Restored
f4fbffc4-7b55-4adf-84f4-d77be0802247,wscott,Suspended,886961,5451675e-ff50-4a6a-b3ed-3cee717be6eb,Agree second family international best everybody ten.,Issue phone relate structure air.,2/26/2024 4:45,Phishing,Image Defacement,160.73.13.14,Williamstown,Tablet,5/4/2024 10:57,8/12/2024 22:14,8/21/2024 16:26,Password Reset,Not Restored
8aed3843-ea0c-4e43-8cee-63136a0ea9e4,morganmatthew,Suspended,712731,5958c92a-fe89-413b-8ca0-ae2aa1a2a120,Small take series none form.,Can third prepare information.,7/23/2024 8:34,Brute-force,Image Defacement,57.65.99.46,Jillton,Desktop,7/1/2024 3:24,2/25/2024 22:13,5/8/2024 6:18,Account Suspended,Not Restored
68ce694b-5f51-4096-80ce-c0abeb2f3e85,rjackson,Compromised,120134,3edfc8e7-d59b-4409-b710-006de2b24255,Over like a response believe century.,Half most wish avoid he.,2/13/2024 10:56,Malware Injection,Impersonation,41.14.110.216,East Markton,Tablet,3/2/2024 20:51,3/28/2024 7:56,1/10/2024 6:46,Content Removed,Restored
06227fbf-a33f-4233-9ad6-652356027628,jamescalhoun,Compromised,193057,b43d86aa-12a3-450d-9d13-e3ac2e87e13d,Occur also issue also.,Claim remember daughter go attention somebody.,8/10/2024 16:04,Cross-site Scripting,Impersonation,15.169.180.21,Mccarthystad,Tablet,2/15/2024 5:34,9/1/2024 23:27,10/12/2024 15:13,Content Removed,Restored
d06cc3bc-7f23-4762-b08e-5f5f54bf29b1,ymack,Suspended,549712,a8402259-8fe4-40c4-8ee4-fe2dd48de788,Up join once new.,Prepare detail material unit.,1/13/2024 23:10,Cross-site Scripting,Script Injection,138.159.17.138,Georgebury,Desktop,3/16/2024 19:46,8/20/2024 20:22,7/9/2024 23:15,Content Removed,Restored
cc693a71-550d-4cdd-bb0f-5dcdba604928,stephanie92,Compromised,383566,4b01f808-ec74-4847-afa4-8f1ebfe6084c,Yes chair suddenly morning man.,Reflect short appear skill.,4/29/2024 23:34,Brute-force,Impersonation,61.116.60.186,New Ericside,Desktop,3/15/2024 11:07,3/22/2024 20:07,10/18/2024 7:45,Content Removed,Restored
17cdfa1b-4bce-47d8-b94f-48c8a2771bcf,shelleybaker,Compromised,170326,29ec4da7-de79-4c39-a0e1-2e7ab8e48495,Firm natural expect manage final summer state.,Focus action born suffer.,8/2/2024 20:39,Social Engineering,XSS,81.142.56.190,Williamsland,Mobile,7/20/2024 6:14,2/24/2024 15:15,3/19/2024 4:17,Content Removed,Restored
507c03a8-c094-41b6-a478-4ca58a30da8e,carol65,Compromised,10999,6e0dd6e4-b333-4b44-918f-badf7309ff7a,He tend argue wonder me detail.,Main record hit decide.,8/8/2024 4:13,Social Engineering,Impersonation,107.8.14.149,Port Larry,Mobile,2/12/2024 12:53,2/2/2024 22:28,4/12/2024 5:54,Account Suspended,Restored
b1181c15-f0ee-4362-9fda-86798985495f,ujohnson,Suspended,525400,2444842b-ca21-4856-be54-944e178a7efe,Room table provide most store pressure gas.,Bag international major very.,4/13/2024 0:32,Malware Injection,Impersonation,191.110.87.5,Brennanton,Desktop,8/29/2024 0:20,2/19/2024 8:52,7/28/2024 20:28,Password Reset,Restored
7e6d37ba-4bca-4dc5-9f92-b8c8ae83f50a,vrodriguez,Compromised,476162,7447364e-256f-4983-9a3d-75294f2ca6a9,Around prove Congress stuff political try special nice.,Painting responsibility truth power near soldier.,9/23/2024 13:35,Malware Injection,Script Injection,134.138.118.251,South Susan,Mobile,7/27/2024 23:45,1/26/2024 0:30,3/26/2024 17:13,Password Reset,Restored
61dad76e-9816-44c4-9fb5-d0e17b44e540,eduardo81,Active,948324,decb4627-620c-4d41-93c1-692982d072cf,Management late reveal middle night significant community.,Ago particular film time.,9/30/2024 19:11,Cross-site Scripting,Image Defacement,131.117.196.99,Mejiahaven,Desktop,3/10/2024 14:54,4/8/2024 7:38,6/21/2024 1:00,Password Reset,Restored
41a19683-7d08-4e3e-9b4c-f7ae5ed51fe2,gina03,Active,737324,9b5161f6-5a7d-41dd-a335-a4133fee7f45,Election build song break put.,Election bad very what.,1/21/2024 10:14,Cross-site Scripting,Account Hijacking,186.35.177.15,North Joshuaton,Mobile,1/13/2024 14:56,8/30/2024 0:26,5/27/2024 16:50,Content Removed,Not Restored
52b38c99-c949-4da7-9c4e-f67e63e2e35f,fisherlindsay,Active,851791,a37532d7-92dd-4325-80e5-6e922d9ef161,Along order down travel understand design.,Those stage team must.,7/24/2024 21:48,Cross-site Scripting,Impersonation,181.107.246.55,East Stephentown,Mobile,8/3/2024 18:41,7/15/2024 0:27,10/20/2024 5:48,Content Removed,Not Restored
4fde8759-de44-438a-b659-512fe0831448,frenchalan,Suspended,920063,55eea0db-2dd5-4a5b-a0b6-20dede8dee6b,Adult each marriage page rock.,Improve last move work.,3/1/2024 17:50,Brute-force,Impersonation,106.33.198.52,North Matthew,Tablet,8/20/2024 4:12,1/12/2024 17:46,3/30/2024 19:11,Content Removed,Restored
3dfed4fc-e650-4a4c-900d-8708a9483c56,inicholson,Suspended,728405,559df5a6-505b-41d9-8065-fd5b99767ee2,Peace customer management specific four.,State sell bill.,6/28/2024 20:42,Malware Injection,XSS,8.195.96.237,Danielleberg,Tablet,7/17/2024 18:04,6/22/2024 18:56,7/4/2024 21:31,Account Suspended,Not Restored
4aab5dec-6d3a-49f7-ae3c-2e0a8a361558,icox,Suspended,152372,9ddfd1d0-d7ab-484b-b65e-6c7c3c5b5e01,Cold man someone east stock.,Smile thus prevent away.,5/27/2024 20:01,Cross-site Scripting,Impersonation,105.26.93.4,East Jenniferberg,Desktop,5/31/2024 8:02,9/25/2024 4:09,4/8/2024 23:19,Password Reset,Not Restored
1017f046-e77d-4d0f-a27b-2d0fd0ea1960,ypeters,Compromised,677963,e5da0724-b2a8-4793-a3f8-d163e227fd4c,No spring style it.,Research store by dog fact party.,3/11/2024 12:48,Malware Injection,Image Defacement,168.129.217.2,East Andreaville,Desktop,5/25/2024 3:48,1/7/2024 14:01,9/8/2024 2:18,Account Suspended,Not Restored
29f33455-130d-4644-bd17-ae0ee57c3388,fordryan,Active,751521,787747e2-cb8b-4553-8c43-38e2cb359807,Girl knowledge modern somebody.,Usually chance play make billion number keep.,4/2/2024 5:07,Cross-site Scripting,XSS,185.12.137.230,Kathleenfurt,Tablet,9/15/2024 0:47,8/2/2024 13:53,2/6/2024 12:01,Password Reset,Restored
5ad1f0f9-3a27-47f9-8725-77abc8d54ee6,nicholsmia,Suspended,46755,8ead344e-47e1-46b9-9d5d-69b68d59cd3e,Market reason interest decision see property direction.,Rule carry agreement tend value allow choice reflect.,8/30/2024 20:41,Malware Injection,Impersonation,46.227.155.101,Debraberg,Mobile,3/27/2024 8:45,9/20/2024 3:28,8/11/2024 5:47,Account Suspended,Not Restored
7a6078a6-329b-473a-bedc-d4e39060d214,uvelazquez,Active,758618,a5c1de0d-3157-446c-96ed-d2d119c5d3c4,Field science leader five my control save deal.,Region somebody fire into program.,2/2/2024 3:38,Cross-site Scripting,XSS,212.198.226.58,Singhhaven,Tablet,2/24/2024 3:43,9/8/2024 22:05,7/16/2024 7:39,Account Suspended,Not Restored
5ad44f57-0595-4e4a-b944-931068f25d9f,jasongarrison,Suspended,444358,1580c6f2-2712-46d0-8647-3ee27df33740,Imagine box he expert majority.,Reveal son detail fall assume work.,2/22/2024 18:14,Phishing,Image Defacement,110.119.69.217,North David,Mobile,3/27/2024 21:01,8/15/2024 2:33,9/29/2024 20:21,Content Removed,Restored
c1cb019c-2c6c-42dc-8c24-fba9d5233b6f,youngrobert,Active,887619,94ef1d87-b958-480e-83fc-35b8c865382a,Firm among professor current it style image recent.,Land trouble whom position citizen difference direction.,6/29/2024 11:11,Cross-site Scripting,Account Hijacking,107.156.133.111,New Debrashire,Mobile,1/17/2024 19:51,9/5/2024 13:19,8/25/2024 14:06,Content Removed,Not Restored
2b7ea23a-e038-4bf3-9ebe-d4370df34572,joshuayoung,Active,868137,d1438d01-3694-49f0-bd28-ca9345d2dfb5,Business watch really matter heart friend him.,Activity day manager another PM both.,3/4/2024 18:29,Brute-force,Script Injection,98.55.117.242,New Rachelbury,Mobile,5/26/2024 18:43,9/30/2024 14:17,7/26/2024 17:20,Password Reset,Restored
e3c17213-4f92-4acf-a806-900d17fdb403,cisnerosian,Suspended,321892,c143a8f6-3a96-416a-8e12-5b680cc0e799,Home movement defense civil.,Hear ago make language yes.,7/16/2024 8:31,Malware Injection,Script Injection,130.209.128.30,Obrienshire,Tablet,6/8/2024 4:58,9/8/2024 13:27,2/7/2024 4:06,Password Reset,Restored
49db5c82-f808-448f-ad5b-9e5b2abb5d6f,timothy21,Active,166001,af4e5ce3-2847-4b82-8386-d8f4c6f990e4,Us set about hair entire.,Black worker natural use.,1/13/2024 20:53,Malware Injection,Impersonation,156.122.154.29,Cindyburgh,Desktop,5/27/2024 20:15,1/20/2024 23:18,6/11/2024 20:13,Content Removed,Restored
52d9152a-a27b-4f45-bbc2-5ad644f1a63f,daniel79,Suspended,399360,27f7017a-9918-43fe-905a-629a0b932a0a,Change bill protect nothing poor world.,Spend art this house interesting.,10/8/2024 2:41,Cross-site Scripting,Impersonation,102.118.140.104,Clarktown,Mobile,1/27/2024 4:10,4/17/2024 2:39,6/25/2024 2:16,Account Suspended,Restored
81737d38-91ff-47ee-a9bf-ced696889b85,virginiacardenas,Compromised,888875,365f3f78-a030-47f9-ac22-c060f3310b0f,Low long wear.,Stock break assume old process test.,2/19/2024 15:30,Phishing,Account Hijacking,148.127.199.179,Port Darren,Mobile,3/17/2024 7:12,5/7/2024 12:22,5/19/2024 3:25,Content Removed,Not Restored
9099c02b-2739-4522-baee-ca62b7fc4c87,jasminedelacruz,Active,58744,aecade35-62aa-4783-8b64-1fb9f8747595,Artist despite brother box perhaps issue store down.,Simply consider spring.,7/10/2024 21:02,Phishing,Account Hijacking,140.59.19.42,Brownshire,Desktop,9/6/2024 1:33,7/30/2024 8:59,2/12/2024 12:31,Account Suspended,Restored
1e8d75e6-2442-49bf-a8d0-43e3193186dd,lopeznoah,Suspended,131557,6b50bbf5-4175-4ecc-8a32-a961f6e4ed86,Phone including bad see movement.,Arrive create through blue say party significant tough.,7/16/2024 4:06,Brute-force,XSS,200.62.48.14,Pearsontown,Tablet,5/25/2024 15:02,2/9/2024 9:08,9/20/2024 17:34,Content Removed,Not Restored
0c52322b-8f92-40fc-afd5-198ebd4878e0,lpearson,Compromised,513705,4a24f2d1-faf5-4c6b-ac53-abb83977bd52,Few notice recent technology.,Mean easy better interesting return nice crime.,3/23/2024 13:10,Brute-force,Account Hijacking,68.204.251.205,Port Lisa,Desktop,4/8/2024 7:53,7/18/2024 21:11,2/17/2024 17:56,Password Reset,Restored
f1a0a59a-394f-484a-bf97-c93907596806,bobbyrivera,Active,476226,4a337f26-a376-4ed1-bc79-29ea1b51b47b,Task writer single economy happen song wrong.,The back item audience become history outside.,3/8/2024 12:52,Social Engineering,Account Hijacking,22.118.115.171,Goodwinport,Desktop,2/7/2024 8:37,6/4/2024 23:15,3/21/2024 9:31,Account Suspended,Not Restored
f19be601-5b09-4181-be20-ae41576d1c38,shernandez,Active,935346,e31404b3-ccf1-45f8-8d63-6625b7e70533,Police really vote public.,Right town all cold.,3/30/2024 3:06,Brute-force,Impersonation,115.80.50.150,Seanmouth,Mobile,7/11/2024 9:59,8/11/2024 6:27,8/30/2024 7:57,Content Removed,Not Restored
a08340cd-dfeb-4c76-822f-d69c665666a8,kevin66,Compromised,388542,47782321-da12-4c40-ba6b-5de20b93ec7d,Spring prove imagine dinner model southern country.,Leg TV recent test.,9/22/2024 5:57,Cross-site Scripting,Account Hijacking,188.99.46.233,New Michelechester,Desktop,9/4/2024 5:59,4/14/2024 19:15,8/4/2024 0:19,Password Reset,Not Restored
47393dfe-f213-4829-b2fe-7f1713728d93,paulharris,Suspended,474291,8189f32c-af5e-4de8-8e72-e541ccde4910,Because different fill work.,Work civil music behind shake business candidate.,4/15/2024 18:14,Phishing,XSS,112.168.201.118,New Sarahmouth,Desktop,3/9/2024 2:15,4/18/2024 9:33,9/15/2024 11:28,Content Removed,Not Restored
6aa7ae95-cc1b-47f4-a355-c632becdbf2a,fuentescharlotte,Active,253589,cdad36e8-e771-432e-911d-7c14b78b25a4,Decision black realize understand.,Gas catch author affect lot throw.,9/2/2024 10:04,Malware Injection,Impersonation,82.25.154.68,Jeremystad,Desktop,3/16/2024 20:43,5/23/2024 21:11,1/20/2024 19:22,Password Reset,Not Restored
296e40ca-76f0-4b45-a5aa-780edd22ee44,madison40,Compromised,396123,248e138a-da96-48ee-8add-01f19287f73e,Ground full car.,Religious society position street you oil.,9/26/2024 7:24,Brute-force,Image Defacement,31.190.138.48,Port Megan,Mobile,9/23/2024 3:29,1/7/2024 15:18,4/2/2024 5:24,Content Removed,Not Restored
d1cd31a2-68aa-4d92-be6d-52f87c84e336,zperry,Compromised,437552,4b110d62-ac5c-4990-ad64-6d2044536628,Each follow people idea paper.,Land structure term majority item sell analysis.,6/14/2024 3:22,Cross-site Scripting,Account Hijacking,27.244.33.114,Calebview,Tablet,5/20/2024 13:43,5/18/2024 2:07,8/5/2024 0:03,Password Reset,Not Restored
eecae03f-833d-4430-900d-2f116a4a67e9,bowmanmicheal,Suspended,610245,01efcadb-679c-4280-99b2-079219d78d7f,Behind to less enjoy film.,Do best half through.,5/14/2024 16:40,Phishing,Impersonation,13.153.99.176,Myerstown,Mobile,3/5/2024 2:43,7/28/2024 15:18,10/7/2024 17:15,Content Removed,Not Restored
a1befcc5-601f-40f2-a56a-b8a45b5462a1,prattashley,Active,460176,c9fe35f7-43a9-490a-9c54-b2b181295064,Whether chair experience production let onto hit.,Do series race carry expect for them.,3/8/2024 20:51,Malware Injection,Script Injection,5.121.41.48,North Luisburgh,Mobile,4/13/2024 6:36,6/16/2024 4:30,3/15/2024 12:16,Content Removed,Restored
06c2bf48-7b75-47b3-8cf6-3964ab767da9,richard10,Suspended,123916,200cabb3-cc97-4435-82cf-b9590d29fc41,Population thousand why get.,Ago remain take how sing think collection.,1/11/2024 9:22,Phishing,XSS,144.68.105.34,Rossbury,Desktop,7/12/2024 13:47,4/28/2024 23:54,9/2/2024 23:14,Password Reset,Restored
dc60fabc-b47c-4f07-8ba3-10cecd806707,tonywilliams,Compromised,177161,aa163c10-1f63-417a-a46a-74ffe2f690cd,Major glass performance really board.,Open production skin late.,9/27/2024 8:30,Malware Injection,Script Injection,136.251.67.190,Leslietown,Mobile,7/10/2024 6:26,10/11/2024 2:01,6/3/2024 14:48,Password Reset,Not Restored
5f737921-cee3-472e-a1b9-c22920d8c53f,gcampbell,Compromised,964192,25d3d42c-c614-4ac7-bbe4-ca5e754636ca,Line evening wonder.,View have apply management allow.,4/20/2024 5:23,Malware Injection,Impersonation,141.121.13.134,Francisside,Mobile,9/25/2024 4:48,3/3/2024 3:26,3/28/2024 14:38,Content Removed,Not Restored
75fcd777-f833-48ed-a150-c5e46f80298f,samanthaharrison,Suspended,13269,80adbacf-8401-4d69-8d87-4f849e276317,Still including realize attorney.,Why time or let paper health feel.,1/3/2024 14:49,Phishing,Impersonation,14.64.236.55,East Melvin,Tablet,6/2/2024 1:15,1/8/2024 1:52,6/23/2024 23:19,Password Reset,Not Restored
b26f0f44-ea25-44db-9a71-6955558d0410,manuel03,Compromised,754492,4d739a45-4dbe-4d48-ab14-63cd33e2a6ef,Significant enjoy ok open.,Hit myself long unit entire.,5/27/2024 15:06,Malware Injection,Impersonation,80.252.177.56,Jessicashire,Mobile,8/20/2024 19:52,5/28/2024 19:22,5/14/2024 5:12,Content Removed,Restored
dcca6d2f-aac4-447f-a66c-e4ed397e930d,nmartin,Suspended,347306,7961c3fb-ef65-4cf5-b122-8a1a6882907d,Realize clearly customer experience.,Foreign describe probably employee alone high manager.,4/25/2024 10:45,Cross-site Scripting,Account Hijacking,105.117.119.10,West Robert,Tablet,9/2/2024 4:37,7/8/2024 22:43,7/27/2024 23:16,Password Reset,Not Restored
c3cce14f-4a18-41fe-9413-9977d233e09c,hodgejoshua,Suspended,163333,b163d390-e285-409d-b3bc-c811756965cc,Late rich determine region week throughout little.,Individual hear college practice thousand identify because.,1/20/2024 7:01,Cross-site Scripting,Image Defacement,218.39.50.119,East Nancyview,Desktop,7/7/2024 21:49,8/30/2024 5:37,8/1/2024 13:58,Account Suspended,Not Restored
c1880d17-b4c7-4cfa-9046-d33784ee893e,bpayne,Suspended,715587,5dbd6e05-26a9-46e0-854f-b9d2632e976b,Sometimes available no positive they significant popular.,Girl happen their condition goal charge herself international.,4/30/2024 5:37,Malware Injection,Account Hijacking,71.253.194.243,New Charles,Desktop,6/25/2024 17:11,2/18/2024 1:22,8/28/2024 18:10,Account Suspended,Not Restored
1a34b98d-7391-4bbc-924c-04ac888eec02,james30,Active,828369,8ac6a1e1-61e9-42e2-9651-41f0ae1a12f0,Conference recent one religious.,Point series read possible.,10/5/2024 23:43,Malware Injection,Script Injection,26.37.221.132,West Brooke,Desktop,8/31/2024 13:03,2/19/2024 11:02,6/25/2024 1:51,Content Removed,Restored
e1ec895c-93b0-4ce5-9047-1028709253e1,qgomez,Active,819394,c6b8dc81-60d2-4bf1-8189-ee879e6dc171,Care join price somebody read budget prove natural.,Land data another want listen.,6/25/2024 15:13,Cross-site Scripting,Account Hijacking,142.194.114.61,Douglasmouth,Mobile,7/11/2024 16:43,9/23/2024 5:21,10/3/2024 5:43,Password Reset,Not Restored
73660b2f-008c-4071-b198-a7f3d840fe21,stephanie80,Compromised,584880,357e0ea7-7016-4a5c-8805-075225da3076,Everything film maintain day condition right community.,Parent remember challenge memory pressure daughter event put.,8/6/2024 17:02,Phishing,Impersonation,165.188.30.140,New Robertland,Desktop,6/25/2024 10:46,2/4/2024 4:20,8/25/2024 22:14,Content Removed,Not Restored
d5e3964e-53b4-42b5-89e3-b01b5656b2b5,taylorbeth,Active,958538,e1edb2cc-d0e5-44eb-906a-853b8a19ef9d,Oil understand machine least own seek many.,Add base minute you list.,4/12/2024 18:48,Brute-force,Impersonation,145.146.70.102,North Charlene,Desktop,1/2/2024 9:20,8/23/2024 20:45,3/26/2024 7:30,Account Suspended,Restored
8c800df2-e81d-4b8b-a0d3-6d90d3040124,tpowell,Active,183695,7f2058ae-99b1-44b6-80bb-35ee3e322a8a,Family size help suddenly build sound take.,Bar executive threat space.,1/25/2024 16:45,Malware Injection,Impersonation,116.115.193.187,East Annastad,Mobile,3/11/2024 23:10,6/18/2024 1:26,4/11/2024 5:09,Account Suspended,Not Restored
